Location,Latitude,Longitude,Timestamp,Datetime,Year,Month,Day,Hour,T2M,RH2M,WS10M,WS50M,CLOUD_AMT,ALLSKY_SFC_SW_DWN,SZA
Karnali_Center,29.267,82.183,2025082802,2025-08-28 02:00:00,2025,8,28,2,14.13,100.0,2.19,3.7,99.9,0.0,90.0
Karnali_Center,29.267,82.183,2025082803,2025-08-28 03:00:00,2025,8,28,3,13.71,100.0,1.91,3.01,99.47,0.0,90.0
Karnali_Center,29.267,82.183,2025082804,2025-08-28 04:00:00,2025,8,28,4,13.59,99.48,1.49,2.14,99.62,0.0,90.0
Karnali_Center,29.267,82.183,2025082805,2025-08-28 05:00:00,2025,8,28,5,13.66,98.36,1.33,1.78,98.55,23.6,85.38
Karnali_Center,29.267,82.183,2025082806,2025-08-28 06:00:00,2025,8,28,6,14.81,92.84,1.95,2.0,96.3,129.8,72.57
Karnali_Center,29.267,82.183,2025082807,2025-08-28 07:00:00,2025,8,28,7,15.3,88.05,2.8,2.72,94.89,252.55,59.59
Karnali_Center,29.267,82.183,2025082808,2025-08-28 08:00:00,2025,8,28,8,16.0,82.37,3.6,3.43,58.74,417.62,46.83
Karnali_Center,29.267,82.183,2025082809,2025-08-28 09:00:00,2025,8,28,9,16.67,77.09,4.14,3.86,47.83,546.95,34.82
Karnali_Center,29.267,82.183,2025082810,2025-08-28 10:00:00,2025,8,28,10,17.31,72.57,4.31,3.87,43.39,580.1,24.83
Karnali_Center,29.267,82.183,2025082811,2025-08-28 11:00:00,2025,8,28,11,17.65,70.89,3.87,3.34,83.07,590.85,20.32
Karnali_Center,29.267,82.183,2025082812,2025-08-28 12:00:00,2025,8,28,12,17.35,71.75,3.07,2.62,94.44,501.73,24.53
Karnali_Center,29.267,82.183,2025082813,2025-08-28 13:00:00,2025,8,28,13,16.72,73.19,2.31,1.99,94.79,288.9,34.39
Karnali_Center,29.267,82.183,2025082814,2025-08-28 14:00:00,2025,8,28,14,16.2,74.52,1.86,1.67,95.54,235.85,46.37
Karnali_Center,29.267,82.183,2025082815,2025-08-28 15:00:00,2025,8,28,15,15.45,77.59,1.35,1.22,97.91,145.95,59.12
Karnali_Center,29.267,82.183,2025082816,2025-08-28 16:00:00,2025,8,28,16,14.36,83.54,0.2,0.33,98.74,82.43,72.11
Karnali_Center,29.267,82.183,2025082817,2025-08-28 17:00:00,2025,8,28,17,13.16,92.54,1.35,1.84,99.96,16.08,85.0
Karnali_Center,29.267,82.183,2025082818,2025-08-28 18:00:00,2025,8,28,18,12.26,95.03,1.52,2.15,97.64,0.0,90.0
Karnali_Center,29.267,82.183,2025082819,2025-08-28 19:00:00,2025,8,28,19,11.7,94.98,1.49,2.16,94.11,0.0,90.0
Karnali_Center,29.267,82.183,2025082820,2025-08-28 20:00:00,2025,8,28,20,11.3,93.91,1.28,1.78,96.81,0.0,90.0
Karnali_Center,29.267,82.183,2025082821,2025-08-28 21:00:00,2025,8,28,21,11.02,92.9,1.13,1.52,99.26,0.0,90.0
Karnali_Center,29.267,82.183,2025082822,2025-08-28 22:00:00,2025,8,28,22,11.12,90.53,0.78,1.09,99.14,0.0,90.0
Karnali_Center,29.267,82.183,2025082823,2025-08-28 23:00:00,2025,8,28,23,11.11,90.52,0.94,1.28,89.3,0.0,90.0
Karnali_Center,29.267,82.183,2025082900,2025-08-29 00:00:00,2025,8,29,0,11.05,90.57,0.77,1.03,98.89,0.0,90.0
Karnali_Center,29.267,82.183,2025082901,2025-08-29 01:00:00,2025,8,29,1,10.97,91.66,0.87,1.23,99.75,0.0,90.0
Karnali_Center,29.267,82.183,2025082902,2025-08-29 02:00:00,2025,8,29,2,10.92,91.23,0.83,1.22,99.24,0.0,90.0
Karnali_Center,29.267,82.183,2025082903,2025-08-29 03:00:00,2025,8,29,3,10.88,90.77,0.65,0.97,98.91,0.0,90.0
Karnali_Center,29.267,82.183,2025082904,2025-08-29 04:00:00,2025,8,29,4,10.81,91.42,0.61,0.91,98.56,0.0,90.0
Karnali_Center,29.267,82.183,2025082905,2025-08-29 05:00:00,2025,8,29,5,10.8,91.7,0.72,1.05,86.34,17.0,85.47
Karnali_Center,29.267,82.183,2025082906,2025-08-29 06:00:00,2025,8,29,6,11.38,88.38,0.88,0.97,73.18,83.3,72.68
Karnali_Center,29.267,82.183,2025082907,2025-08-29 07:00:00,2025,8,29,7,12.31,88.05,0.53,0.55,59.86,155.48,59.69
Karnali_Center,29.267,82.183,2025082908,2025-08-29 08:00:00,2025,8,29,8,13.75,84.82,1.25,1.13,37.7,289.73,46.96
Karnali_Center,29.267,82.183,2025082909,2025-08-29 09:00:00,2025,8,29,9,14.8,81.69,2.12,1.78,35.29,393.52,34.98
Karnali_Center,29.267,82.183,2025082910,2025-08-29 10:00:00,2025,8,29,10,15.68,78.32,2.48,1.99,16.9,450.62,25.09
Karnali_Center,29.267,82.183,2025082911,2025-08-29 11:00:00,2025,8,29,11,16.56,74.72,2.75,2.15,6.55,444.55,20.66
Karnali_Center,29.267,82.183,2025082912,2025-08-29 12:00:00,2025,8,29,12,16.91,73.62,2.98,2.35,28.13,455.98,24.87
Karnali_Center,29.267,82.183,2025082913,2025-08-29 13:00:00,2025,8,29,13,16.8,74.63,3.13,2.54,58.08,393.25,34.67
Karnali_Center,29.267,82.183,2025082914,2025-08-29 14:00:00,2025,8,29,14,16.34,77.5,3.15,2.66,56.0,251.95,46.62
Karnali_Center,29.267,82.183,2025082915,2025-08-29 15:00:00,2025,8,29,15,15.61,82.57,2.88,2.55,83.26,157.73,59.35
Karnali_Center,29.267,82.183,2025082916,2025-08-29 16:00:00,2025,8,29,16,14.79,88.84,2.37,2.18,85.68,82.22,72.34
Karnali_Center,29.267,82.183,2025082917,2025-08-29 17:00:00,2025,8,29,17,13.96,95.72,1.51,1.75,88.18,20.17,85.2
Karnali_Center,29.267,82.183,2025082918,2025-08-29 18:00:00,2025,8,29,18,13.37,98.94,1.17,1.81,99.35,0.0,90.0
Karnali_Center,29.267,82.183,2025082919,2025-08-29 19:00:00,2025,8,29,19,13.17,99.61,1.24,1.9,99.39,0.0,90.0
Karnali_Center,29.267,82.183,2025082920,2025-08-29 20:00:00,2025,8,29,20,12.82,99.64,1.23,1.81,99.51,0.0,90.0
Karnali_Center,29.267,82.183,2025082921,2025-08-29 21:00:00,2025,8,29,21,12.52,99.77,1.29,1.87,99.95,0.0,90.0
Karnali_Center,29.267,82.183,2025082922,2025-08-29 22:00:00,2025,8,29,22,12.32,99.67,1.3,1.87,99.98,0.0,90.0
Karnali_Center,29.267,82.183,2025082923,2025-08-29 23:00:00,2025,8,29,23,11.98,99.96,1.31,1.79,99.92,0.0,90.0
Karnali_Center,29.267,82.183,2025083000,2025-08-30 00:00:00,2025,8,30,0,11.84,99.46,1.15,1.49,100.0,0.0,90.0
Karnali_Center,29.267,82.183,2025083001,2025-08-30 01:00:00,2025,8,30,1,11.8,98.69,0.92,1.14,99.87,0.0,90.0
Karnali_Center,29.267,82.183,2025083002,2025-08-30 02:00:00,2025,8,30,2,11.73,98.2,0.79,0.97,5.31,0.0,90.0
Karnali_Center,29.267,82.183,2025083003,2025-08-30 03:00:00,2025,8,30,3,11.69,97.63,0.58,0.72,99.86,0.0,90.0
Karnali_Center,29.267,82.183,2025083004,2025-08-30 04:00:00,2025,8,30,4,11.71,96.71,0.4,0.5,99.82,0.0,90.0
Karnali_Center,29.267,82.183,2025083005,2025-08-30 05:00:00,2025,8,30,5,11.77,97.02,0.53,0.71,99.41,22.7,85.56
Karnali_Center,29.267,82.183,2025083006,2025-08-30 06:00:00,2025,8,30,6,13.34,90.75,0.71,0.8,93.66,136.57,72.78
Karnali_Center,29.267,82.183,2025083007,2025-08-30 07:00:00,2025,8,30,7,15.39,80.47,0.6,0.49,92.77,281.52,59.8
Karnali_Center,29.267,82.183,2025083008,2025-08-30 08:00:00,2025,8,30,8,17.32,71.46,2.16,1.58,0.63,448.95,47.09
Karnali_Center,29.267,82.183,2025083009,2025-08-30 09:00:00,2025,8,30,9,18.56,67.71,3.08,2.31,94.51,543.08,35.16
Karnali_Center,29.267,82.183,2025083010,2025-08-30 10:00:00,2025,8,30,10,19.18,67.12,3.66,2.81,96.4,649.75,25.34
Karnali_Center,29.267,82.183,2025083011,2025-08-30 11:00:00,2025,8,30,11,19.33,68.25,3.95,3.11,95.97,663.9,21.01
Karnali_Center,29.267,82.183,2025083012,2025-08-30 12:00:00,2025,8,30,12,19.21,69.85,4.04,3.25,65.16,647.3,25.21
Karnali_Center,29.267,82.183,2025083013,2025-08-30 13:00:00,2025,8,30,13,18.72,72.08,3.97,3.29,71.03,562.03,34.96
Karnali_Center,29.267,82.183,2025083014,2025-08-30 14:00:00,2025,8,30,14,18.1,74.63,3.81,3.23,94.02,406.3,46.88
Karnali_Center,29.267,82.183,2025083015,2025-08-30 15:00:00,2025,8,30,15,17.25,77.56,3.53,3.09,91.26,255.65,59.59
Karnali_Center,29.267,82.183,2025083016,2025-08-30 16:00:00,2025,8,30,16,16.17,83.38,2.93,2.65,90.45,134.12,72.58
Karnali_Center,29.267,82.183,2025083017,2025-08-30 17:00:00,2025,8,30,17,14.86,92.81,1.87,1.86,94.4,23.48,85.41
Karnali_Center,29.267,82.183,2025083018,2025-08-30 18:00:00,2025,8,30,18,14.28,98.22,1.12,1.67,95.35,0.0,90.0
Karnali_Center,29.267,82.183,2025083019,2025-08-30 19:00:00,2025,8,30,19,14.15,98.95,1.22,1.83,95.9,0.0,90.0
Karnali_Center,29.267,82.183,2025083020,2025-08-30 20:00:00,2025,8,30,20,14.08,99.7,1.47,2.3,98.18,0.0,90.0
Karnali_Center,29.267,82.183,2025083021,2025-08-30 21:00:00,2025,8,30,21,14.09,100.0,2.11,3.29,98.14,0.0,90.0
Karnali_Center,29.267,82.183,2025083022,2025-08-30 22:00:00,2025,8,30,22,14.0,99.66,3.08,4.25,52.08,0.0,90.0
Karnali_Center,29.267,82.183,2025083023,2025-08-30 23:00:00,2025,8,30,23,13.49,98.79,3.31,4.25,61.34,0.0,90.0
Karnali_Center,29.267,82.183,2025083100,2025-08-31 00:00:00,2025,8,31,0,12.86,98.7,2.37,3.42,99.14,0.0,90.0
Karnali_Center,29.267,82.183,2025083101,2025-08-31 01:00:00,2025,8,31,1,12.41,99.34,1.89,2.95,99.68,0.0,90.0
Karnali_Center,29.267,82.183,2025083102,2025-08-31 02:00:00,2025,8,31,2,12.15,99.51,1.76,2.69,19.26,0.0,90.0
Karnali_Center,29.267,82.183,2025083103,2025-08-31 03:00:00,2025,8,31,3,11.91,99.64,1.6,2.34,99.78,0.0,90.0
Karnali_Center,29.267,82.183,2025083104,2025-08-31 04:00:00,2025,8,31,4,11.71,99.16,1.38,1.92,99.86,0.0,90.0
Karnali_Center,29.267,82.183,2025083105,2025-08-31 05:00:00,2025,8,31,5,11.85,97.63,1.28,1.71,99.98,16.7,85.65
Karnali_Center,29.267,82.183,2025083106,2025-08-31 06:00:00,2025,8,31,6,13.04,91.94,1.86,1.95,4.04,93.68,72.88
Karnali_Center,29.267,82.183,2025083107,2025-08-31 07:00:00,2025,8,31,7,14.04,86.04,2.36,2.33,6.72,192.57,59.91
Karnali_Center,29.267,82.183,2025083108,2025-08-31 08:00:00,2025,8,31,8,15.08,79.93,2.57,2.42,8.79,319.1,47.21
Karnali_Center,29.267,82.183,2025083109,2025-08-31 09:00:00,2025,8,31,9,16.28,75.11,2.9,2.52,17.88,367.98,35.33
Karnali_Center,29.267,82.183,2025083110,2025-08-31 10:00:00,2025,8,31,10,17.61,70.63,3.51,2.93,98.16,394.8,25.6
Karnali_Center,29.267,82.183,2025083111,2025-08-31 11:00:00,2025,8,31,11,18.47,68.18,4.29,3.57,12.04,454.58,21.37
Karnali_Center,29.267,82.183,2025083112,2025-08-31 12:00:00,2025,8,31,12,18.36,68.96,4.93,4.23,96.28,435.12,25.55
Karnali_Center,29.267,82.183,2025083113,2025-08-31 13:00:00,2025,8,31,13,18.37,69.5,5.31,4.67,30.02,394.02,35.25
Karnali_Center,29.267,82.183,2025083114,2025-08-31 14:00:00,2025,8,31,14,17.58,73.0,5.16,4.65,97.53,328.92,47.13
Karnali_Center,29.267,82.183,2025083115,2025-08-31 15:00:00,2025,8,31,15,17.02,76.27,4.81,4.43,98.71,200.12,59.83
Karnali_Center,29.267,82.183,2025083116,2025-08-31 16:00:00,2025,8,31,16,15.99,81.83,3.98,3.71,99.08,98.28,72.82
Karnali_Center,29.267,82.183,2025083117,2025-08-31 17:00:00,2025,8,31,17,14.56,92.07,2.52,2.55,99.58,16.52,85.61
Karnali_Center,29.267,82.183,2025083118,2025-08-31 18:00:00,2025,8,31,18,13.94,97.98,1.51,2.18,99.84,0.0,90.0
Karnali_Center,29.267,82.183,2025083119,2025-08-31 19:00:00,2025,8,31,19,13.83,98.82,1.41,2.23,99.99,0.0,90.0
Karnali_Center,29.267,82.183,2025083120,2025-08-31 20:00:00,2025,8,31,20,13.7,99.54,1.4,2.12,99.93,0.0,90.0
Karnali_Center,29.267,82.183,2025083121,2025-08-31 21:00:00,2025,8,31,21,13.5,99.84,1.42,2.17,99.72,0.0,90.0
Karnali_Center,29.267,82.183,2025083122,2025-08-31 22:00:00,2025,8,31,22,13.2,99.72,1.44,2.25,99.54,0.0,90.0
Karnali_Center,29.267,82.183,2025083123,2025-08-31 23:00:00,2025,8,31,23,12.89,99.8,1.39,2.22,99.48,0.0,90.0
Karnali_Center,29.267,82.183,2025090100,2025-09-01 00:00:00,2025,9,1,0,12.7,99.6,1.31,2.06,99.92,0.0,90.0
Karnali_Center,29.267,82.183,2025090101,2025-09-01 01:00:00,2025,9,1,1,12.49,99.29,1.18,1.84,99.9,0.0,90.0
Karnali_Center,29.267,82.183,2025090102,2025-09-01 02:00:00,2025,9,1,2,12.25,98.85,1.01,1.56,92.17,0.0,90.0
Karnali_Center,29.267,82.183,2025090103,2025-09-01 03:00:00,2025,9,1,3,12.0,98.53,0.99,1.58,99.15,0.0,90.0
Karnali_Center,29.267,82.183,2025090104,2025-09-01 04:00:00,2025,9,1,4,11.86,98.32,0.96,1.61,99.77,0.0,90.0
Karnali_Center,29.267,82.183,2025090105,2025-09-01 05:00:00,2025,9,1,5,11.89,97.58,0.96,1.59,70.03,9.4,85.74
Karnali_Center,29.267,82.183,2025090106,2025-09-01 06:00:00,2025,9,1,6,12.47,93.59,1.61,1.68,69.93,73.28,72.98
Karnali_Center,29.267,82.183,2025090107,2025-09-01 07:00:00,2025,9,1,7,13.34,89.66,1.83,1.82,70.15,159.55,60.02
Karnali_Center,29.267,82.183,2025090108,2025-09-01 08:00:00,2025,9,1,8,14.3,86.72,2.55,2.46,69.89,254.15,47.34
Karnali_Center,29.267,82.183,2025090109,2025-09-01 09:00:00,2025,9,1,9,15.69,79.11,3.25,3.05,50.64,344.77,35.51
Karnali_Center,29.267,82.183,2025090110,2025-09-01 10:00:00,2025,9,1,10,16.43,74.26,3.53,3.25,36.13,354.27,25.87
Karnali_Center,29.267,82.183,2025090111,2025-09-01 11:00:00,2025,9,1,11,16.83,72.11,3.76,3.47,59.07,372.0,21.72
Karnali_Center,29.267,82.183,2025090112,2025-09-01 12:00:00,2025,9,1,12,16.85,72.08,3.84,3.55,66.95,349.52,25.9
Karnali_Center,29.267,82.183,2025090113,2025-09-01 13:00:00,2025,9,1,13,16.59,73.88,3.64,3.37,96.9,351.48,35.55
Karnali_Center,29.267,82.183,2025090114,2025-09-01 14:00:00,2025,9,1,14,15.8,79.36,3.0,2.77,98.06,263.17,47.4
Karnali_Center,29.267,82.183,2025090115,2025-09-01 15:00:00,2025,9,1,15,14.99,85.38,2.51,2.32,98.29,175.43,60.08
Karnali_Center,29.267,82.183,2025090116,2025-09-01 16:00:00,2025,9,1,16,14.19,90.89,2.38,2.21,99.86,80.93,73.06
Karnali_Center,29.267,82.183,2025090117,2025-09-01 17:00:00,2025,9,1,17,13.39,95.71,1.77,2.11,100.0,12.77,85.81
Karnali_Center,29.267,82.183,2025090118,2025-09-01 18:00:00,2025,9,1,18,12.63,97.83,1.46,2.23,99.79,0.0,90.0
Karnali_Center,29.267,82.183,2025090119,2025-09-01 19:00:00,2025,9,1,19,12.38,97.52,1.17,1.87,99.75,0.0,90.0
Karnali_Center,29.267,82.183,2025090120,2025-09-01 20:00:00,2025,9,1,20,12.05,96.92,0.9,1.49,44.26,0.0,90.0
Karnali_Center,29.267,82.183,2025090121,2025-09-01 21:00:00,2025,9,1,21,11.67,96.84,0.7,1.22,47.93,0.0,90.0
Karnali_Center,29.267,82.183,2025090122,2025-09-01 22:00:00,2025,9,1,22,11.27,96.43,0.87,1.48,58.51,0.0,90.0
Karnali_Center,29.267,82.183,2025090123,2025-09-01 23:00:00,2025,9,1,23,10.95,95.66,1.18,1.95,99.49,0.0,90.0
Karnali_Center,29.267,82.183,2025090200,2025-09-02 00:00:00,2025,9,2,0,10.58,94.67,1.52,2.31,99.94,0.0,90.0
Karnali_Center,29.267,82.183,2025090201,2025-09-02 01:00:00,2025,9,2,1,10.21,93.77,1.67,2.41,99.92,0.0,90.0
Karnali_Center,29.267,82.183,2025090202,2025-09-02 02:00:00,2025,9,2,2,9.85,93.49,1.66,2.47,99.95,0.0,90.0
Karnali_Center,29.267,82.183,2025090203,2025-09-02 03:00:00,2025,9,2,3,9.7,93.1,1.6,2.45,98.7,0.0,90.0
Karnali_Center,29.267,82.183,2025090204,2025-09-02 04:00:00,2025,9,2,4,9.66,93.39,1.42,2.22,99.89,0.0,90.0
Karnali_Center,29.267,82.183,2025090205,2025-09-02 05:00:00,2025,9,2,5,9.88,92.71,1.4,2.06,100.0,17.58,85.82
Karnali_Center,29.267,82.183,2025090206,2025-09-02 06:00:00,2025,9,2,6,10.75,87.1,1.86,2.0,100.0,103.9,73.09
Karnali_Center,29.267,82.183,2025090207,2025-09-02 07:00:00,2025,9,2,7,12.07,84.4,1.54,1.6,100.0,202.18,60.13
Karnali_Center,29.267,82.183,2025090208,2025-09-02 08:00:00,2025,9,2,8,13.77,82.01,1.97,2.14,83.35,304.02,47.48
Karnali_Center,29.267,82.183,2025090209,2025-09-02 09:00:00,2025,9,2,9,15.14,78.19,2.84,2.85,99.26,483.52,35.69
Karnali_Center,29.267,82.183,2025090210,2025-09-02 10:00:00,2025,9,2,10,16.23,74.58,3.31,3.08,80.68,555.47,26.14
Karnali_Center,29.267,82.183,2025090211,2025-09-02 11:00:00,2025,9,2,11,16.69,72.56,3.49,3.18,96.96,488.4,22.08
Karnali_Center,29.267,82.183,2025090212,2025-09-02 12:00:00,2025,9,2,12,16.67,72.48,3.66,3.32,78.15,367.38,26.25
Karnali_Center,29.267,82.183,2025090213,2025-09-02 13:00:00,2025,9,2,13,16.44,73.82,3.69,3.38,49.38,377.55,35.85
Karnali_Center,29.267,82.183,2025090214,2025-09-02 14:00:00,2025,9,2,14,16.13,75.58,3.49,3.22,48.09,291.3,47.66
Karnali_Center,29.267,82.183,2025090215,2025-09-02 15:00:00,2025,9,2,15,15.42,79.81,3.07,2.84,93.84,221.18,60.33
Karnali_Center,29.267,82.183,2025090216,2025-09-02 16:00:00,2025,9,2,16,14.49,86.55,2.37,2.23,95.84,108.0,73.3
Karnali_Center,29.267,82.183,2025090217,2025-09-02 17:00:00,2025,9,2,17,13.51,94.27,1.39,1.53,98.98,15.43,86.01
Karnali_Center,29.267,82.183,2025090218,2025-09-02 18:00:00,2025,9,2,18,12.85,98.36,0.95,1.39,97.77,0.0,90.0
Karnali_Center,29.267,82.183,2025090219,2025-09-02 19:00:00,2025,9,2,19,12.53,98.33,1.09,1.66,98.81,0.0,90.0
Karnali_Center,29.267,82.183,2025090220,2025-09-02 20:00:00,2025,9,2,20,12.3,97.98,1.21,1.92,98.82,0.0,90.0
Karnali_Center,29.267,82.183,2025090221,2025-09-02 21:00:00,2025,9,2,21,11.96,97.35,1.34,2.17,99.36,0.0,90.0
Karnali_Center,29.267,82.183,2025090222,2025-09-02 22:00:00,2025,9,2,22,11.68,96.66,1.33,2.15,99.57,0.0,90.0
Karnali_Center,29.267,82.183,2025090223,2025-09-02 23:00:00,2025,9,2,23,11.39,96.57,1.25,2.12,99.6,0.0,90.0
Karnali_Center,29.267,82.183,2025090300,2025-09-03 00:00:00,2025,9,3,0,11.08,96.3,1.2,2.01,99.82,0.0,90.0
Karnali_Center,29.267,82.183,2025090301,2025-09-03 01:00:00,2025,9,3,1,10.82,95.91,1.3,2.08,99.58,0.0,90.0
Karnali_Center,29.267,82.183,2025090302,2025-09-03 02:00:00,2025,9,3,2,10.59,95.39,1.41,2.16,99.88,0.0,90.0
Karnali_Center,29.267,82.183,2025090303,2025-09-03 03:00:00,2025,9,3,3,10.37,94.88,1.54,2.22,99.85,0.0,90.0
Karnali_Center,29.267,82.183,2025090304,2025-09-03 04:00:00,2025,9,3,4,10.19,94.21,1.59,2.17,99.32,0.0,90.0
Karnali_Center,29.267,82.183,2025090305,2025-09-03 05:00:00,2025,9,3,5,10.49,93.73,1.51,2.1,89.7,24.6,85.91
Karnali_Center,29.267,82.183,2025090306,2025-09-03 06:00:00,2025,9,3,6,12.29,87.08,1.56,1.9,79.3,187.27,73.19
Karnali_Center,29.267,82.183,2025090307,2025-09-03 07:00:00,2025,9,3,7,13.93,79.13,0.96,1.02,72.88,386.38,60.24
Karnali_Center,29.267,82.183,2025090308,2025-09-03 08:00:00,2025,9,3,8,15.14,74.85,0.81,0.78,65.33,604.53,47.61
Karnali_Center,29.267,82.183,2025090309,2025-09-03 09:00:00,2025,9,3,9,16.55,69.41,0.68,0.56,22.02,665.35,35.87
Karnali_Center,29.267,82.183,2025090310,2025-09-03 10:00:00,2025,9,3,10,17.73,65.23,0.97,0.45,26.9,709.4,26.41
Karnali_Center,29.267,82.183,2025090311,2025-09-03 11:00:00,2025,9,3,11,18.38,63.55,1.62,1.01,62.68,556.67,22.44
Karnali_Center,29.267,82.183,2025090312,2025-09-03 12:00:00,2025,9,3,12,18.54,63.63,2.1,1.52,71.78,485.6,26.6
Karnali_Center,29.267,82.183,2025090313,2025-09-03 13:00:00,2025,9,3,13,18.17,65.41,2.27,1.76,93.63,374.6,36.15
Karnali_Center,29.267,82.183,2025090314,2025-09-03 14:00:00,2025,9,3,14,17.5,68.49,2.38,1.95,93.86,258.88,47.93
Karnali_Center,29.267,82.183,2025090315,2025-09-03 15:00:00,2025,9,3,15,16.74,72.63,2.34,2.05,95.08,169.25,60.58
Karnali_Center,29.267,82.183,2025090316,2025-09-03 16:00:00,2025,9,3,16,15.71,79.56,2.02,1.94,97.44,76.3,73.55
Karnali_Center,29.267,82.183,2025090317,2025-09-03 17:00:00,2025,9,3,17,14.44,90.75,1.22,1.61,97.98,11.45,86.2
Karnali_Center,29.267,82.183,2025090318,2025-09-03 18:00:00,2025,9,3,18,13.54,95.53,1.11,1.61,92.72,0.0,90.0
Karnali_Center,29.267,82.183,2025090319,2025-09-03 19:00:00,2025,9,3,19,13.3,95.91,1.19,1.74,98.61,0.0,90.0
Karnali_Center,29.267,82.183,2025090320,2025-09-03 20:00:00,2025,9,3,20,13.13,95.76,1.24,1.82,99.25,0.0,90.0
Karnali_Center,29.267,82.183,2025090321,2025-09-03 21:00:00,2025,9,3,21,12.92,95.25,1.25,1.82,99.1,0.0,90.0
Karnali_Center,29.267,82.183,2025090322,2025-09-03 22:00:00,2025,9,3,22,12.76,94.31,1.17,1.64,98.5,0.0,90.0
Karnali_Center,29.267,82.183,2025090323,2025-09-03 23:00:00,2025,9,3,23,12.63,93.48,1.04,1.41,98.58,0.0,90.0
Karnali_Center,29.267,82.183,2025090400,2025-09-04 00:00:00,2025,9,4,0,12.52,92.57,0.89,1.18,6.1,0.0,90.0
Karnali_Center,29.267,82.183,2025090401,2025-09-04 01:00:00,2025,9,4,1,12.34,91.8,0.76,0.97,90.69,0.0,90.0
Karnali_Center,29.267,82.183,2025090402,2025-09-04 02:00:00,2025,9,4,2,12.18,90.9,0.71,0.89,99.95,0.0,90.0
Karnali_Center,29.267,82.183,2025090403,2025-09-04 03:00:00,2025,9,4,3,11.9,90.48,0.85,1.06,99.98,0.0,90.0
Karnali_Center,29.267,82.183,2025090404,2025-09-04 04:00:00,2025,9,4,4,11.62,89.93,1.02,1.27,96.68,0.0,90.0
Karnali_Center,29.267,82.183,2025090405,2025-09-04 05:00:00,2025,9,4,5,11.67,89.74,1.13,1.44,94.76,22.1,86.0
Karnali_Center,29.267,82.183,2025090406,2025-09-04 06:00:00,2025,9,4,6,13.67,85.45,1.05,1.33,92.01,154.02,73.3
Karnali_Center,29.267,82.183,2025090407,2025-09-04 07:00:00,2025,9,4,7,16.07,71.91,0.95,1.03,90.4,320.2,60.35
Karnali_Center,29.267,82.183,2025090408,2025-09-04 08:00:00,2025,9,4,8,17.87,64.56,1.8,1.32,89.33,519.95,47.75
Karnali_Center,29.267,82.183,2025090409,2025-09-04 09:00:00,2025,9,4,9,19.31,60.76,2.66,1.94,94.48,645.33,36.06
Karnali_Center,29.267,82.183,2025090410,2025-09-04 10:00:00,2025,9,4,10,20.21,60.02,3.34,2.51,97.96,687.12,26.68
Karnali_Center,29.267,82.183,2025090411,2025-09-04 11:00:00,2025,9,4,11,20.59,60.75,3.89,3.01,53.65,629.78,22.81
Karnali_Center,29.267,82.183,2025090412,2025-09-04 12:00:00,2025,9,4,12,20.15,63.78,4.16,3.36,90.65,481.08,26.95
Karnali_Center,29.267,82.183,2025090413,2025-09-04 13:00:00,2025,9,4,13,19.43,67.69,4.15,3.52,94.67,421.12,36.46
Karnali_Center,29.267,82.183,2025090414,2025-09-04 14:00:00,2025,9,4,14,18.27,73.06,4.02,3.63,95.41,314.88,48.2
Karnali_Center,29.267,82.183,2025090415,2025-09-04 15:00:00,2025,9,4,15,17.18,79.15,3.84,3.58,92.76,210.3,60.84
Karnali_Center,29.267,82.183,2025090416,2025-09-04 16:00:00,2025,9,4,16,16.22,86.15,3.35,3.13,90.71,99.9,73.8
Karnali_Center,29.267,82.183,2025090417,2025-09-04 17:00:00,2025,9,4,17,15.37,94.18,2.6,2.75,89.37,14.32,86.39
Karnali_Center,29.267,82.183,2025090418,2025-09-04 18:00:00,2025,9,4,18,14.71,98.29,2.05,3.09,83.6,0.0,90.0
Karnali_Center,29.267,82.183,2025090419,2025-09-04 19:00:00,2025,9,4,19,14.56,99.95,2.0,3.25,92.86,0.0,90.0
Karnali_Center,29.267,82.183,2025090420,2025-09-04 20:00:00,2025,9,4,20,14.64,100.0,1.98,3.33,99.22,0.0,90.0
Karnali_Center,29.267,82.183,2025090421,2025-09-04 21:00:00,2025,9,4,21,14.54,99.93,2.14,3.49,98.57,0.0,90.0
Karnali_Center,29.267,82.183,2025090422,2025-09-04 22:00:00,2025,9,4,22,14.07,100.0,1.93,3.16,97.26,0.0,90.0
Karnali_Center,29.267,82.183,2025090423,2025-09-04 23:00:00,2025,9,4,23,13.66,100.0,1.58,2.5,99.23,0.0,90.0
Karnali_Center,29.267,82.183,2025090500,2025-09-05 00:00:00,2025,9,5,0,13.3,99.81,1.3,1.84,96.72,0.0,90.0
Karnali_Center,29.267,82.183,2025090501,2025-09-05 01:00:00,2025,9,5,1,13.07,98.99,1.05,1.4,80.56,0.0,90.0
Karnali_Center,29.267,82.183,2025090502,2025-09-05 02:00:00,2025,9,5,2,12.95,97.05,0.65,0.83,88.09,0.0,90.0
Karnali_Center,29.267,82.183,2025090503,2025-09-05 03:00:00,2025,9,5,3,12.91,94.06,0.13,0.14,78.05,0.0,90.0
Karnali_Center,29.267,82.183,2025090504,2025-09-05 04:00:00,2025,9,5,4,12.31,95.62,0.75,0.93,76.05,0.0,90.0
